"","from","to","x","y"
"4065","n819","n750",27.7526407074821,-74.392116046205
"4066","n819","n1070",27.7526407074821,-74.392116046205
"4067","n819","n1106",27.7526407074821,-74.392116046205
"4068","n819","n1119",27.7526407074821,-74.392116046205
"4069","n819","n1191",27.7526407074821,-74.392116046205
"4070","n819","n1203",27.7526407074821,-74.392116046205
"4071","n819","n1242",27.7526407074821,-74.392116046205
"4072","n819","n1247",27.7526407074821,-74.392116046205
"4073","n819","n1391",27.7526407074821,-74.392116046205
"4074","n819","n1432",27.7526407074821,-74.392116046205
"4075","n819","n1450",27.7526407074821,-74.392116046205
"4076","n819","n1563",27.7526407074821,-74.392116046205
"4077","n819","n1578",27.7526407074821,-74.392116046205
"4078","n819","n1595",27.7526407074821,-74.392116046205
"4079","n819","n1639",27.7526407074821,-74.392116046205
"4080","n820","n943",230.610827531831,-100.635132285737
"4081","n820","n972",230.610827531831,-100.635132285737
"4082","n821","n590",48.9403578158169,-211.327380978918
"4083","n821","n1147",48.9403578158169,-211.327380978918
"4084","n822","n224",-29.7651110434864,196.390553615075
"4085","n822","n953",-29.7651110434864,196.390553615075
"4086","n822","n1157",-29.7651110434864,196.390553615075
"4087","n824","n486",318.653016519613,69.7728924533979
"4088","n824","n1419",318.653016519613,69.7728924533979
"4089","n826","n652",127.899777671622,-141.045148785336
"4090","n827","n137",45.6439256140882,-13.5425032517913
"4091","n827","n381",45.6439256140882,-13.5425032517913
"4092","n827","n520",45.6439256140882,-13.5425032517913
"4093","n827","n1006",45.6439256140882,-13.5425032517913
"4094","n827","n1258",45.6439256140882,-13.5425032517913
"4095","n827","n1348",45.6439256140882,-13.5425032517913
"4096","n827","n1603",45.6439256140882,-13.5425032517913
"4097","n828","n201",260.829570559781,155.627789788336
"4098","n829","n89",228.54257698705,-0.654488609521175
"4099","n830","n738",-132.989261166541,77.0820242904539
"4100","n830","n1056",-132.989261166541,77.0820242904539
"4101","n831","n403",186.368533351636,-8.13205343562275
"4102","n832","n1408",-142.957495938782,75.8163312807581
"4103","n833","n555",211.46121933486,135.264889842674
"4104","n834","n1278",288.514263895933,115.674362066397
"4105","n834","n1828",288.514263895933,115.674362066397
"4106","n834","n1829",288.514263895933,115.674362066397
"4107","n834","n1830",288.514263895933,115.674362066397
"4108","n834","n1831",288.514263895933,115.674362066397
"4109","n835","n1095",191.114622425647,-110.029302133266
"4110","n836","n1157",-39.0078821213139,102.221761616761
"4111","n836","n1158",-39.0078821213139,102.221761616761
"4112","n836","n1174",-39.0078821213139,102.221761616761
"4113","n836","n1183",-39.0078821213139,102.221761616761
"4114","n837","n403",185.245895632319,-5.36976004533782
"4115","n838","n1104",-47.881752598599,-9.46531587410847
"4116","n839","n350",-51.9307234620927,-142.929165300406
"4117","n840","n857",77.1522117529278,-109.396922604923
"4118","n841","n245",27.9131079519903,36.5849763186796
"4119","n841","n347",27.9131079519903,36.5849763186796
"4120","n841","n520",27.9131079519903,36.5849763186796
"4121","n841","n650",27.9131079519903,36.5849763186796
"4122","n841","n1197",27.9131079519903,36.5849763186796
"4123","n841","n1628",27.9131079519903,36.5849763186796
"4124","n841","n1655",27.9131079519903,36.5849763186796
"4125","n842","n269",119.77317909918,239.509570344804
"4126","n843","n35",-76.4845188259682,32.8077279945428
"4127","n843","n124",-76.4845188259682,32.8077279945428
"4128","n843","n625",-76.4845188259682,32.8077279945428
"4129","n843","n1145",-76.4845188259682,32.8077279945428
"4130","n843","n1183",-76.4845188259682,32.8077279945428
"4131","n843","n1626",-76.4845188259682,32.8077279945428
"4132","n844","n43",319.604279995689,18.7964735832981
"4133","n844","n319",319.604279995689,18.7964735832981
"4134","n844","n1097",319.604279995689,18.7964735832981
"4135","n846","n1170",-24.8171202806795,137.973757864619
"4136","n846","n1925",-24.8171202806795,137.973757864619
"4137","n847","n1036",-113.498081088747,75.1946114361593
"4138","n847","n1521",-113.498081088747,75.1946114361593
"4139","n848","n320",-109.680164063889,235.500606094123
"4140","n849","n224",26.0403979741144,231.876935937206
"4141","n850","n1626",-136.232861293411,25.0970660492835
"4142","n851","n196",149.960109426815,-142.160069176339
"4143","n852","n929",149.087012555569,66.8919674604339
"4144","n853","n710",334.929590446259,-15.4399452939485
"4145","n854","n510",24.3200189162273,-171.111092679503
"4146","n854","n616",24.3200189162273,-171.111092679503
"4147","n854","n1254",24.3200189162273,-171.111092679503
"4148","n855","n506",24.0303537276535,60.0838007358586
"4149","n855","n1358",24.0303537276535,60.0838007358586
"4150","n855","n1789",24.0303537276535,60.0838007358586
"4151","n857","n2",59.6203767069227,-71.8248252551785
"4152","n857","n6",59.6203767069227,-71.8248252551785
"4153","n857","n94",59.6203767069227,-71.8248252551785
"4154","n857","n103",59.6203767069227,-71.8248252551785
"4155","n857","n191",59.6203767069227,-71.8248252551785
"4156","n857","n342",59.6203767069227,-71.8248252551785
"4157","n857","n755",59.6203767069227,-71.8248252551785
"4158","n857","n795",59.6203767069227,-71.8248252551785
"4159","n857","n840",59.6203767069227,-71.8248252551785
"4160","n857","n894",59.6203767069227,-71.8248252551785
"4161","n857","n1015",59.6203767069227,-71.8248252551785
"4162","n857","n1048",59.6203767069227,-71.8248252551785
"4163","n857","n1079",59.6203767069227,-71.8248252551785
"4164","n857","n1188",59.6203767069227,-71.8248252551785
"4165","n857","n1197",59.6203767069227,-71.8248252551785
"4166","n857","n1346",59.6203767069227,-71.8248252551785
"4167","n857","n1362",59.6203767069227,-71.8248252551785
"4168","n857","n1488",59.6203767069227,-71.8248252551785
"4169","n857","n1490",59.6203767069227,-71.8248252551785
"4170","n857","n1595",59.6203767069227,-71.8248252551785
"4171","n858","n1082",86.3079770419602,261.233592020583
"4172","n859","n941",64.568785188241,1.29322616436332
"4173","n859","n1369",64.568785188241,1.29322616436332
"4174","n860","n224",-17.3850758040147,251.900907985769
"4175","n860","n583",-17.3850758040147,251.900907985769
"4176","n861","n927",50.10590002813,262.125231364239
"4177","n862","n392",282.329075977882,147.965349743017
"4178","n863","n1333",116.451031820977,-2.88146897878101
"4179","n864","n864",330.76469711505,73.1851533241312
"4180","n866","n1121",228.183226593883,-21.8922593251684
"4181","n867","n429",263.787137255866,-110.473743278401
"4182","n868","n1175",-144.836643502932,-3.32740969313865
"4183","n868","n1528",-144.836643502932,-3.32740969313865
"4184","n868","n1873",-144.836643502932,-3.32740969313865
"4185","n87","n1137",178.613061850601,78.4806586588827
"4186","n871","n14",63.7681101031726,69.5634329811651
"4187","n871","n638",63.7681101031726,69.5634329811651
"4188","n871","n650",63.7681101031726,69.5634329811651
"4189","n871","n1400",63.7681101031726,69.5634329811651
"4190","n871","n1494",63.7681101031726,69.5634329811651
"4191","n873","n1126",-47.5607345974014,-130.71517108198
"4192","n873","n1452",-47.5607345974014,-130.71517108198
"4193","n874","n32",266.222792584943,47.7791884960235
"4194","n875","n697",156.24107972568,290.649269599232
"4195","n876","n348",59.5262798921294,59.6587916447897
"4196","n876","n351",59.5262798921294,59.6587916447897
"4197","n876","n495",59.5262798921294,59.6587916447897
"4198","n876","n584",59.5262798921294,59.6587916447897
"4199","n876","n595",59.5262798921294,59.6587916447897
"4200","n876","n638",59.5262798921294,59.6587916447897
"4201","n876","n650",59.5262798921294,59.6587916447897
"4202","n876","n1396",59.5262798921294,59.6587916447897
"4203","n876","n1400",59.5262798921294,59.6587916447897
"4204","n877","n1696",335.660761893974,14.8654005406578
"4205","n879","n231",-4.21062038442122,28.2247088155216
"4206","n879","n1183",-4.21062038442122,28.2247088155216
"4207","n88","n1128",137.73407518019,-195.238893621796
"4208","n880","n403",80.7268836104948,11.9056031831557
"4209","n880","n542",80.7268836104948,11.9056031831557
"4210","n880","n679",80.7268836104948,11.9056031831557
"4211","n881","n161",133.81058013626,135.301915936594
"4212","n881","n506",133.81058013626,135.301915936594
"4213","n882","n1006",71.8652000708408,55.0821673275491
"4214","n882","n1170",71.8652000708408,55.0821673275491
"4215","n882","n1750",71.8652000708408,55.0821673275491
"4216","n883","n265",86.9503073806498,308.939806702266
"4217","n883","n1052",86.9503073806498,308.939806702266
"4218","n884","n729",25.8314532644891,287.273016488354
"4219","n885","n1280",150.928499457896,92.6177467565825
"4220","n886","n815",7.63034920771483,30.3390912471494
"4221","n886","n1183",7.63034920771483,30.3390912471494
"4222","n886","n1219",7.63034920771483,30.3390912471494
"4223","n887","n2040",47.3081517659735,74.1740649261319
"4224","n888","n903",181.355137182418,-170.305309662304
"4225","n888","n1437",181.355137182418,-170.305309662304
"4226","n889","n196",155.79617074348,-144.344960682777
"4227","n889","n1437",155.79617074348,-144.344960682777
"4228","n89","n829",198.84742601273,0.223859237750382
"4229","n89","n1570",198.84742601273,0.223859237750382
"4230","n890","n1385",294.124783215949,-31.7460940318056
"4231","n891","n480",16.9310549742072,111.82726817644
"4232","n891","n1145",16.9310549742072,111.82726817644
"4233","n891","n1579",16.9310549742072,111.82726817644
"4234","n892","n199",42.3121873497257,203.780163314213
"4235","n894","n115",36.269690714536,-79.0501975233496
"4236","n894","n296",36.269690714536,-79.0501975233496
"4237","n894","n434",36.269690714536,-79.0501975233496
"4238","n894","n857",36.269690714536,-79.0501975233496
"4239","n894","n1582",36.269690714536,-79.0501975233496
"4240","n895","n1553",-150.859826336007,142.462424058937
"4241","n895","n1618",-150.859826336007,142.462424058937
"4242","n896","n206",209.918206189899,-138.142281856908
"4243","n897","n1342",-111.534461137228,-85.586673671297
"4244","n898","n1051",148.568488234458,21.5940851426123
"4245","n899","n594",-47.7789300863691,154.12934665506
"4246","n9","n420",-133.28114383292,-35.568864628756
"4247","n9","n648",-133.28114383292,-35.568864628756
"4248","n9","n1646",-133.28114383292,-35.568864628756
"4249","n90","n162",-138.725652098618,50.5565680162582
"4250","n90","n398",-138.725652098618,50.5565680162582
"4251","n900","n37",140.213478268588,63.8195863002934
"4252","n900","n499",140.213478268588,63.8195863002934
"4253","n900","n1590",140.213478268588,63.8195863002934
"4254","n901","n901",287.202761845695,122.085308087034
"4255","n903","n888",189.878663122667,-163.874832814263
"4256","n903","n1433",189.878663122667,-163.874832814263
"4257","n904","n205",134.986943403718,-93.1432828377261
"4258","n906","n29",-110.798490187666,-28.8619175102895
"4259","n906","n631",-110.798490187666,-28.8619175102895
"4260","n906","n1536",-110.798490187666,-28.8619175102895
"4261","n907","n224",-28.6322861522471,215.965015936706
"4262","n908","n611",196.098565075065,160.268182316714
"4263","n909","n14",-52.373461021069,67.6859142634251
"4264","n909","n15",-52.373461021069,67.6859142634251
"4265","n909","n123",-52.373461021069,67.6859142634251
"4266","n91","n387",182.484934818014,34.9927720559389
"4267","n91","n1275",182.484934818014,34.9927720559389
"4268","n91","n1573",182.484934818014,34.9927720559389
"4269","n91","n1755",182.484934818014,34.9927720559389
"4270","n91","n1756",182.484934818014,34.9927720559389
"4271","n910","n177",99.7307946540852,255.991640604886
"4272","n911","n56",-18.4578096300031,-215.006711344284
"4273","n912","n158",-118.029083109165,78.5281852946093
"4274","n914","n638",98.7774862644059,151.100237159425
"4275","n915","n1251",38.0571079874747,68.9737022055653
"4276","n915","n1628",38.0571079874747,68.9737022055653
"4277","n916","n1522",-128.888562584153,104.652866464229
"4278","n919","n109",95.8358837181819,124.85966402881
"4279","n92","n819",81.2044123185737,-73.5807465167564
"4280","n92","n1312",81.2044123185737,-73.5807465167564
"4281","n920","n46",45.1601245510013,-65.2305037827806
"4282","n920","n55",45.1601245510013,-65.2305037827806
"4283","n920","n183",45.1601245510013,-65.2305037827806
"4284","n920","n203",45.1601245510013,-65.2305037827806
"4285","n920","n205",45.1601245510013,-65.2305037827806
"4286","n920","n334",45.1601245510013,-65.2305037827806
"4287","n920","n723",45.1601245510013,-65.2305037827806
"4288","n920","n1046",45.1601245510013,-65.2305037827806
"4289","n920","n1079",45.1601245510013,-65.2305037827806
"4290","n920","n1325",45.1601245510013,-65.2305037827806
"4291","n920","n1445",45.1601245510013,-65.2305037827806
"4292","n920","n1468",45.1601245510013,-65.2305037827806
"4293","n920","n1480",45.1601245510013,-65.2305037827806
"4294","n921","n320",-112.034802646176,230.693234105496
"4295","n922","n638",91.8913848174166,152.683018521659
"4296","n923","n316",162.326650689899,17.3072128844804
"4297","n923","n923",162.326650689899,17.3072128844804
"4298","n924","n1095",188.346079677891,-114.333900031138
"4299","n925","n226",179.547382961853,-187.868825624778
"4300","n926","n1214",156.840477346993,251.829112363948
"4301","n927","n861",46.874202795973,266.543981995408
"4302","n928","n793",290.522851453216,69.4856491593209
"4303","n929","n37",110.527304394111,45.8518378350292
"4304","n929","n59",110.527304394111,45.8518378350292
"4305","n929","n182",110.527304394111,45.8518378350292
"4306","n929","n357",110.527304394111,45.8518378350292
"4307","n929","n370",110.527304394111,45.8518378350292
"4308","n929","n393",110.527304394111,45.8518378350292
"4309","n929","n443",110.527304394111,45.8518378350292
"4310","n929","n499",110.527304394111,45.8518378350292
"4311","n929","n509",110.527304394111,45.8518378350292
"4312","n929","n589",110.527304394111,45.8518378350292
"4313","n929","n615",110.527304394111,45.8518378350292
"4314","n929","n691",110.527304394111,45.8518378350292
"4315","n929","n740",110.527304394111,45.8518378350292
"4316","n929","n741",110.527304394111,45.8518378350292
"4317","n929","n852",110.527304394111,45.8518378350292
"4318","n929","n1137",110.527304394111,45.8518378350292
"4319","n929","n1140",110.527304394111,45.8518378350292
"4320","n929","n1349",110.527304394111,45.8518378350292
"4321","n929","n1373",110.527304394111,45.8518378350292
"4322","n929","n1382",110.527304394111,45.8518378350292
"4323","n929","n1443",110.527304394111,45.8518378350292
"4324","n929","n1445",110.527304394111,45.8518378350292
"4325","n929","n1484",110.527304394111,45.8518378350292
"4326","n929","n1508",110.527304394111,45.8518378350292
"4327","n929","n1532",110.527304394111,45.8518378350292
"4328","n929","n1570",110.527304394111,45.8518378350292
"4329","n929","n1659",110.527304394111,45.8518378350292
"4330","n93","n205",131.355434575858,-104.495888959244
"4331","n930","n930",259.823026080597,-152.659325573464
"4332","n932","n668",76.9828002853217,204.00695976348
"4333","n933","n1400",126.866900889006,2.36316655239005
"4334","n936","n528",49.2981554712742,-174.816899200788
"4335","n936","n807",49.2981554712742,-174.816899200788
"4336","n936","n1554",49.2981554712742,-174.816899200788
"4337","n937","n451",-196.601493049081,129.568663135766
"4338","n938","n409",-71.2030525682265,-124.128011576563
"4339","n939","n94",-42.7964237132928,-81.6009828841284
"4340","n939","n514",-42.7964237132928,-81.6009828841284
"4341","n94","n857",2.56716865663843,-56.3233095176083
